kit_sku,kit_title,product_title,variant_title,product_qty,kit_contents,sales_price,cost_price,weight_grams,product_cost_price
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,147.69,82.5,0.39
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,5,ARMMOUNTING138,,147.69,82.5,1.7
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),"86"" Post",,5,POST86,,147.69,82.5,5.76
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Post Cap for 1 3/8in Post,,5,POSTCAP,,147.69,82.5,0.15
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),"Sleeve for 1 3/8"" Posts",,5,SLEEVE138,,147.69,82.5,3.28
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),7.5' Height x 50 Poly Fence Roll,,1,FENCE7.5X50,,147.69,82.5,42.28
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),"Driving Cap for 1 3/8"" Sleeve",,1,DRIVECAP138,,147.69,82.5,2.2
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,147.69,82.5,1.25
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Self-Drilling and Tapping Screw,,11,SELFTAP,,147.69,82.5,0.05
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Arm to Wall Strap,,2,STRAPAW,,147.69,82.5,0.13
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Post to Wall Strap,,4,STRAPPW,,147.69,82.5,0.15
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Heavy Duty Zip Ties (100),,1,TIEHEAVY,,147.69,82.5,4.04
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Standard Zip Ties - (100),,2,TIELIGHT,,147.69,82.5,1.01
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,1,STAKES,,147.69,82.5,11.7
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),Freestanding Kit Instructions,,1,INS-FS,,147.69,82.5,0
KIT-FREESTANDING-50,Free-Standing Cat Fence Enclosure System (50 Feet),"2'x50"" Welded Wire",,1,WELDEDWIRE24X50-1.7X1.7,,147.69,82.5,12.6
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),"86"" Post",,40,POST86,,1148.38,860,5.76
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Post Cap for 1 3/8in Post,,40,POSTCAP,,1148.38,860,0.15
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Spring-Loaded Houdini Cat Fence Arm,,40,ARM,,1148.38,860,2.85
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,40,ARMMOUNTING138,,1148.38,860,1.7
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),"Sleeve for 1 3/8"" Posts",,40,SLEEVE138,,1148.38,860,3.28
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),7.5' Height x 100 Poly Fence Roll,,2,FENCE7.5X100,,1148.38,860,66.66
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),2'x100' Welded Wire,,5,WELDEDWIRE2X100,,1148.38,860,25
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),"Driving Cap for 1 3/8"" Sleeve",,1,DRIVECAP138,,1148.38,860,2.2
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),3/8in Driver Bit for Self-Tapping Screws,,1,DRIVERBIT,,1148.38,860,1.25
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),"Set Screw 5/16"" - 18",,82,SETSCREW,,1148.38,860,0.1
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Self-Drilling and Tapping Screw,,82,SELFTAP,,1148.38,860,0.05
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,1148.38,860,0.39
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Arm to Wall Strap,,4,STRAPAW,,1148.38,860,0.13
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Post to Wall Strap,,8,STRAPPW,,1148.38,860,0.15
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Heavy Duty Zip Ties (100),,8,TIEHEAVY,,1148.38,860,4.04
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Standard Zip Ties - (100),,20,TIELIGHT,,1148.38,860,1.01
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),"Galvanized 12"" Ground Stakes (Box of 30)",,10,STAKES,,1148.38,860,11.7
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),Freestanding Kit Instructions,,1,INS-FS,,1148.38,860,0
KIT-FREESTANDING-500,Free-Standing Cat Fence Enclosure System (500 Feet),1A120246 C-FLEX (USA) 7.5'X 330',,1,FENCE7.5X330,,1148.38,860,153.08
KITDOG50PL,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Poly Mesh,Heavy Duty Zip Ties (100),,1,TIEHEAVY,,82.92,38.4,4.04
KITDOG50PL,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Poly Mesh,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,82.92,38.4,22.89
KITDOG50PL,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,82.92,38.4,0
KITDOG50PL,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Poly Mesh,Curved Dog Arm Top Section with swage,,6,CDOGARMTOP,,82.92,38.4,5.5
KITDOG50PL,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Poly Mesh,Dog Arm botom section with mounting brackets and set screw hole,,6,DOGARMBASE,,82.92,38.4,3.65
KITDOG50PL,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Poly Mesh,"Set Screw 5/16"" - 18",,7,SETSCREW,,82.92,38.4,0.1
KITDOG50PL,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Poly Mesh,Hex Wrench for Set Screws,,1,HEXWRENCH,,82.92,38.4,0.39
KITDOG50WW,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,1,TIEHEAVY,,81.03,38.4,4.04
KITDOG50WW,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Welded Wire,"42"" x 50' Welded Wire",,1,WELDEDWIRE42X50-1.7X1.7,,81.03,38.4,21
KITDOG50WW,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,81.03,38.4,0
KITDOG50WW,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Arm Top Section with swage,,6,CDOGARMTOP,,81.03,38.4,5.5
KITDOG50WW,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Welded Wire,Dog Arm botom section with mounting brackets and set screw hole,,6,DOGARMBASE,,81.03,38.4,3.65
KITDOG50WW,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Welded Wire,"Set Screw 5/16"" - 18",,7,SETSCREW,,81.03,38.4,0.1
KITDOG50WW,Houdini-Proof 50' Dog Proofer Fence Extension System Kit - Welded Wire,Hex Wrench for Set Screws,,1,HEXWRENCH,,81.03,38.4,0.39
KITDOGSTR50WW,Standard Dog-Proofer 50' Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,1,TIEHEAVY,,56.54,24.8,4.04
KITDOGSTR50WW,Standard Dog-Proofer 50' Fence Extension System Kit - Welded Wire,"42"" x 50' Welded Wire",,1,WELDEDWIRE42X50-1.7X1.7,,56.54,24.8,21
KITDOGSTR50WW,Standard Dog-Proofer 50' Fence Extension System Kit - Welded Wire,Standard Dog-Proofer Fence Extension Arm,,6,DOG-STR-ARM,,56.54,24.8,5.25
KITDOGSTR50WW,Standard Dog-Proofer 50' Fence Extension System Kit - Welded Wire,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,56.54,24.8,0
KITDOGSTR50PL,Standard Dog-Proofer 50' Fence Extension System Kit - Poly Fence,Heavy Duty Zip Ties (100),,1,TIEHEAVY,,58.43,24.8,4.04
KITDOGSTR50PL,Standard Dog-Proofer 50' Fence Extension System Kit - Poly Fence,Standard Dog-Proofer Fence Extension Arm,,6,DOG-STR-ARM,,58.43,24.8,5.25
KITDOGSTR50PL,Standard Dog-Proofer 50' Fence Extension System Kit - Poly Fence,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,58.43,24.8,0
KITDOGSTR50PL,Standard Dog-Proofer 50' Fence Extension System Kit - Poly Fence,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,58.43,24.8,22.89
KITDOGDIG100,Dig Proofer 100 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,2,STAKES,,48.4,56,11.7
KITDOGDIG100,Dig Proofer 100 Feet Kit,"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,1,WELDEDWIRE2X100,,48.4,56,25
KITDOGDIG100,Dig Proofer 100 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,48.4,56,0
KITDOGDIG50,Dig Proofer 50 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,1,STAKES,,24.3,7,11.7
KITDOGDIG50,Dig Proofer 50 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,24.3,7,0
KITDOGDIG50,Dig Proofer 50 Feet Kit,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,24.3,7,12.6
KITDOGDIG50XL,Dig Proofer XL 50 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,2,STAKES,,44.4,14,11.7
KITDOGDIG50XL,Dig Proofer XL 50 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,44.4,14,0
KITDOGDIG50XL,Dig Proofer XL 50 Feet Kit,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,44.4,14,21
KITDOGDIG100XL,Dig Proofer XL 100 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,4,STAKES,,88.8,28,11.7
KITDOGDIG100XL,Dig Proofer XL 100 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,88.8,28,0
KITDOGDIG100XL,Dig Proofer XL 100 Feet Kit,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,1,WELDEDWIRE42X100,,88.8,28,42
SS-HOGRINGER-RINGS,SS-HOGRINGER-RINGS,Hog Ringer (Tool Only),,1,HOGRINGER,,38.52,1,29.51
SS-HOGRINGER-RINGS,SS-HOGRINGER-RINGS,stainless,,1,STAINLESSRINGS,,38.52,1,9.01
STAPLERKIT,Heavy Chrome Stapler with 1000 Staples,Galvanized Staples Refill for Staple Gun by Citadel Tools,,1,STAPLES,,6.12,0,0.4
STAPLERKIT,Heavy Chrome Stapler with 1000 Staples,sta,,1,STCR14,,6.12,0,5.72
TOOLCONVKIT,Conversion Fence System Installation Tool Kit,Zip Tie Puller / Cutter,,1,TIETOOL,,8.14,0.6,5.6
TOOLCONVKIT,Conversion Fence System Installation Tool Kit,Polypropylene String with Dispenser - 150 ft,,1,STRING150,,8.14,0.6,0.52
TOOLCONVKIT,Conversion Fence System Installation Tool Kit,Multi-Purpose Snip - Heat Treated Steel with PVC Grips by Citadel Tools,,1,SNIPSK5,,8.14,0.6,2.02
TOOLWOODKIT,Wood Fence Installation Kit for the Existing Fence Conversion System,Zip Tie Puller / Cutter,,1,TIETOOL,,14.26,0.6,5.6
TOOLWOODKIT,Wood Fence Installation Kit for the Existing Fence Conversion System,Polypropylene String with Dispenser - 150 ft,,1,STRING150,,14.26,0.6,0.52
TOOLWOODKIT,Wood Fence Installation Kit for the Existing Fence Conversion System,Multi-Purpose Snip - Heat Treated Steel with PVC Grips by Citadel Tools,,1,SNIPSK5,,14.26,0.6,2.02
TOOLWOODKIT,Wood Fence Installation Kit for the Existing Fence Conversion System,Heavy Chrome Stapler - Accepts up to 14mm Staples with Tension Nob by Citadel Tools,,1,STCR14,,14.26,0.6,5.72
TOOLWOODKIT,Wood Fence Installation Kit for the Existing Fence Conversion System,Galvanized Staples Refill for Staple Gun by Citadel Tools,,1,STAPLES,,14.26,0.6,0.4
TOOLFSGKIT,Freestanding Fencing System Installation Tool Kit,Zip Tie Puller / Cutter,,1,TIETOOL,,8.58,0.6,5.6
TOOLFSGKIT,Freestanding Fencing System Installation Tool Kit,Polypropylene String with Dispenser - 150 ft,,1,STRING150,,8.58,0.6,0.52
TOOLFSGKIT,Freestanding Fencing System Installation Tool Kit,Multi-Purpose Snip - Heat Treated Steel with PVC Grips by Citadel Tools,,1,SNIPSK5,,8.58,0.6,2.02
TOOLFSGKIT,Freestanding Fencing System Installation Tool Kit,Orange Torpedo Level with Magnet Strip by Citadel Tools,,1,LEVEL,,8.58,0.6,0.44
TOOLPREMFSGKIT,Premium Freestanding Fencing System Installation Tool Kit,Zip Tie Puller / Cutter,,1,TIETOOL,,42.26,4.6,5.6
TOOLPREMFSGKIT,Premium Freestanding Fencing System Installation Tool Kit,Polypropylene String with Dispenser - 150 ft,,1,STRING150,,42.26,4.6,0.52
TOOLPREMFSGKIT,Premium Freestanding Fencing System Installation Tool Kit,Multi-Purpose Snip - Heat Treated Steel with PVC Grips by Citadel Tools,,1,SNIPSK5,,42.26,4.6,2.02
TOOLPREMFSGKIT,Premium Freestanding Fencing System Installation Tool Kit,Orange Torpedo Level with Magnet Strip by Citadel Tools,,1,LEVEL,,42.26,4.6,0.44
TOOLPREMFSGKIT,Premium Freestanding Fencing System Installation Tool Kit,Hog Ringer (Tool Only),,1,HOGRINGER,,42.26,4.6,29.51
TOOLPREMFSGKIT,Premium Freestanding Fencing System Installation Tool Kit,"Hog Rings (2,500 count)",,1,HOGRINGS2500,,42.26,4.6,4.17
HDKIT-1POST,SINGLE Heavy Duty (1 5/8) Post Kit Add on to Freestanding Fencing System (NO DRIVE CAP),"1 5/8"" Heavy Duty Post 90"" Black",,1,POST158,,20.68,19.8,10.87
HDKIT-1POST,SINGLE Heavy Duty (1 5/8) Post Kit Add on to Freestanding Fencing System (NO DRIVE CAP),"Sleeve for 1 5/8"" Heavy Duty Posts",,1,158SLEEVE,,20.68,19.8,4.3
HDKIT-1POST,SINGLE Heavy Duty (1 5/8) Post Kit Add on to Freestanding Fencing System (NO DRIVE CAP),Spring-Loaded Houdini Cat Fence Arm,,1,ARM,,20.68,19.8,2.85
HDKIT-1POST,SINGLE Heavy Duty (1 5/8) Post Kit Add on to Freestanding Fencing System (NO DRIVE CAP),"Free-Standing System Arm Mounting for 1 5/8"" HD Post",,1,ARMMOUNTING158,,20.68,19.8,1.88
HDKIT-1POST,SINGLE Heavy Duty (1 5/8) Post Kit Add on to Freestanding Fencing System (NO DRIVE CAP),"Set Screw 5/16"" - 18",,2,SETSCREW,,20.68,19.8,0.1
HDKIT-1POST,SINGLE Heavy Duty (1 5/8) Post Kit Add on to Freestanding Fencing System (NO DRIVE CAP),Self-Drilling and Tapping Screw,,2,SELFTAP,,20.68,19.8,0.05
HDKIT-1POST,SINGLE Heavy Duty (1 5/8) Post Kit Add on to Freestanding Fencing System (NO DRIVE CAP),Post Cap for 1 5/8in Post black,,1,158POSTCAP,,20.68,19.8,0.48
SHORTARM-ASSEMBLY,2-Pack Arm Add for Shorter Fence Conversion System,Spring-Loaded Houdini Cat Fence Arm,,2,ARM,,19.96,14.2,2.85
SHORTARM-ASSEMBLY,2-Pack Arm Add for Shorter Fence Conversion System,Conversion System Arm Mounting Plate,,4,ARMMOUNTINGPLATE,,19.96,14.2,1.42
SHORTARM-ASSEMBLY,2-Pack Arm Add for Shorter Fence Conversion System,"Set Screw 5/16"" - 18",,5,SETSCREW,,19.96,14.2,0.1
SHORTARM-ASSEMBLY,2-Pack Arm Add for Shorter Fence Conversion System,hex,,1,HEXWRENCH,,19.96,14.2,0.39
SHORTARM-ASSEMBLY,2-Pack Arm Add for Shorter Fence Conversion System,Double-Bubble Single Use Epoxy Pack+ Stir Stick,,1,EPOXY-SINGLEUSE,,19.96,14.2,0.89
SHORTARM-ASSEMBLY,2-Pack Arm Add for Shorter Fence Conversion System,Conv Sys Shorter Fences Arm Extension Tube,,2,CONVARMEXT,,19.96,14.2,3.4
DOG ARM,Houdini-Proof Dog-Proofer Fence Extension Arm,Curved Dog Arm Top Section with swage,,1,CDOGARMTOP,,9.25,6.2,5.5
DOG ARM,Houdini-Proof Dog-Proofer Fence Extension Arm,Dog Arm botom section with mounting brackets and set screw hole,,1,DOGARMBASE,,9.25,6.2,3.65
DOG ARM,Houdini-Proof Dog-Proofer Fence Extension Arm,"Set Screw 5/16"" - 18",,1,SETSCREW,,9.25,6.2,0.1
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Spring-Loaded Houdini Cat Fence Arm,,18,ARM,,267.68,143.4,2.85
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Conv Sys Shorter Fences Arm Extension Tube,,18,CONVARMEXT,,267.68,143.4,3.4
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Conversion System Arm Mounting Plate,,36,ARMMOUNTINGPLATE,,267.68,143.4,1.42
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),"Set Screw 5/16"" - 18",,37,SETSCREW,,267.68,143.4,0.1
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),6' Height x 100 Poly Fence Roll,,1,FENCE6X100,,267.68,143.4,56.1
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Standard Zip Ties - (100),,3,TIELIGHT,,267.68,143.4,1.01
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Arm to Wall Strap,,4,STRAPAW,,267.68,143.4,0.13
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,267.68,143.4,0.39
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Double-Bubble Single Use Epoxy Pack+ Stir Stick,,5,EPOXY-SINGLEUSE,,267.68,143.4,0.89
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),Conversion Kit for Shorter Fences Instructions,,1,INS-CKSHORT,,267.68,143.4,0
KIT-SHORTCONV-150,Existing Fence Conversion System for Shorter Fences Kit (150 Feet),6' Height x 50 Poly Fence Roll,,1,FENCE6X50,,267.68,143.4,35.87
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Spring-Loaded Houdini Cat Fence Arm,,30,ARM,,436.58,242.4,2.85
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Conv Sys Shorter Fences Arm Extension Tube,,30,CONVARMEXT,,436.58,242.4,3.4
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Conversion System Arm Mounting Plate,,60,ARMMOUNTINGPLATE,,436.58,242.4,1.42
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),"Set Screw 5/16"" - 18",,62,SETSCREW,,436.58,242.4,0.1
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),6' Height x 100 Poly Fence Roll,,2,FENCE6X100,,436.58,242.4,56.1
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Standard Zip Ties - (100),,5,TIELIGHT,,436.58,242.4,1.01
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Arm to Wall Strap,,4,STRAPAW,,436.58,242.4,0.13
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,436.58,242.4,0.39
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Conversion Kit for Shorter Fences Instructions,,1,INS-CKSHORT,,436.58,242.4,0
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),6' Height x 50 Poly Fence Roll,,1,FENCE6X50,,436.58,242.4,35.87
KIT-SHORTCONV-250,Existing Fence Conversion System for Shorter Fences Kit (250 Feet),Epoxy Syringe for 4+ Conv Sys for Shorter Fences,,1,EPOXY-SYRINGE,,436.58,242.4,3.65
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Spring-Loaded Houdini Cat Fence Arm,,42,ARM,,579.62,291.2,2.85
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Conv Sys Shorter Fences Arm Extension Tube,,42,CONVARMEXT,,579.62,291.2,3.4
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Conversion System Arm Mounting Plate,,84,ARMMOUNTINGPLATE,,579.62,291.2,1.42
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),"Set Screw 5/16"" - 18",,86,SETSCREW,,579.62,291.2,0.1
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Standard Zip Ties - (100),,7,TIELIGHT,,579.62,291.2,1.01
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Arm to Wall Strap,,4,STRAPAW,,579.62,291.2,0.13
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,579.62,291.2,0.39
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Conversion Kit for Shorter Fences Instructions,,1,INS-CKSHORT,,579.62,291.2,0
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),6' Height x 50 Poly Fence Roll,,1,FENCE6X50,,579.62,291.2,35.87
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),Epoxy Syringe for 4+ Conv Sys for Shorter Fences,,1,EPOXY-SYRINGE,,579.62,291.2,3.65
KIT-SHORTCONV-350,Existing Fence Conversion System for Shorter Fences Kit (350 Feet),6' Height x 330 Poly Fence Roll,,1,FENCE6X330,,579.62,291.2,141.74
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Spring-Loaded Houdini Cat Fence Arm,,54,ARM,,752.87,391,2.85
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Conv Sys Shorter Fences Arm Extension Tube,,54,CONVARMEXT,,752.87,391,3.4
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Conversion System Arm Mounting Plate,,108,ARMMOUNTINGPLATE,,752.87,391,1.42
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),"Set Screw 5/16"" - 18",,110,SETSCREW,,752.87,391,0.1
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),6' Height x 100 Poly Fence Roll,,1,FENCE6X100,,752.87,391,56.1
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Standard Zip Ties - (100),,9,TIELIGHT,,752.87,391,1.01
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Arm to Wall Strap,,4,STRAPAW,,752.87,391,0.13
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,752.87,391,0.39
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Conversion Kit for Shorter Fences Instructions,,1,INS-CKSHORT,,752.87,391,0
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),6' Height x 50 Poly Fence Roll,,1,FENCE6X50,,752.87,391,35.87
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),6' Height x 330 Poly Fence Roll,,1,FENCE6X330,,752.87,391,141.74
KIT-SHORTCONV-450,Existing Fence Conversion System for Shorter Fences Kit (450 Feet),Epoxy Syringe for 4+ Conv Sys for Shorter Fences,,2,EPOXY-SYRINGE,,752.87,391,3.65
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Spring-Loaded Houdini Cat Fence Arm,,60,ARM,,829.95,449.6,2.85
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Conv Sys Shorter Fences Arm Extension Tube,,60,CONVARMEXT,,829.95,449.6,3.4
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Conversion System Arm Mounting Plate,,120,ARMMOUNTINGPLATE,,829.95,449.6,1.42
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),"Set Screw 5/16"" - 18",,123,SETSCREW,,829.95,449.6,0.1
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Standard Zip Ties - (100),,10,TIELIGHT,,829.95,449.6,1.01
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Arm to Wall Strap,,4,STRAPAW,,829.95,449.6,0.13
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Hex Wrench for Set Screws,,1,HEXWRENCH,,829.95,449.6,0.39
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Conversion Kit for Shorter Fences Instructions,,1,INS-CKSHORT,,829.95,449.6,0
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),6' Height x 100 Poly Fence Roll,,2,FENCE6X100,,829.95,449.6,56.1
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),Epoxy Syringe for 4+ Conv Sys for Shorter Fences,,2,EPOXY-SYRINGE,,829.95,449.6,3.65
KIT-SHORTCONV-500,Existing Fence Conversion System for Shorter Fences Kit (500 Feet),6' Height x 330 Poly Fence Roll,,1,FENCE6X330,,829.95,449.6,141.74
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Spring-Loaded Houdini Cat Fence Arm,,72,ARM,,972.99,498.4,2.85
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Conv Sys Shorter Fences Arm Extension Tube,,72,CONVARMEXT,,972.99,498.4,3.4
KIT-SHORTCONV-600,Existing Fence Conversion System for Shorter Fences Kit (600 Feet),Conversion System Arm Mounting Plate,,144,ARMMOUNTINGPLATE,,972.99,498.4,1.42
